molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL4280774,O=C1/C(=C/c2ccc(OCCCCCCN3CCN(Cc4ccccc4)CC3)cc2)COc2ccccc21,100000.0,inactive
CHEMBL4288668,CN(C)CCOc1ccccc1/C=C1\COc2ccccc2C1=O,100000.0,inactive
CHEMBL4277373,CN(C)CCCOc1ccccc1/C=C1\COc2ccccc2C1=O,100000.0,inactive
CHEMBL4285329,CCN(CC)CCOc1ccccc1/C=C1\COc2ccccc2C1=O,43800.0,inactive
CHEMBL4281894,CN(C)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,571.0,active
CHEMBL4289104,CN(C)CCCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,48.4,active
CHEMBL4278434,CCN(CC)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,824.0,active
CHEMBL4285710,CCN(CC)CCCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,18200.0,inactive
CHEMBL1383041,O=C1/C(=C/c2ccc(O)cc2)COc2ccccc21,242.0,active
CHEMBL673,C#CCN(C)Cc1ccccc1,75.2,active
CHEMBL4280044,Cc1cccc2cc(-c3ccccc3Br)oc12,9680.0,intermediate
CHEMBL4287271,Cc1cccc2cc(-c3cccc(Br)c3)oc12,3980.0,intermediate
CHEMBL4295215,Cc1cccc2cc(-c3ccc(Br)cc3)oc12,950.0,active
CHEMBL4292614,Cc1cccc2cc(-c3ccccc3)oc12,10730.0,inactive
CHEMBL4282010,Cc1ccc2oc(-c3ccccc3Br)cc2c1,200.0,active
CHEMBL4287036,Cc1ccc2oc(-c3cccc(Br)c3)cc2c1,250.0,active
CHEMBL4279111,Cc1ccc2oc(-c3ccc(Br)cc3)cc2c1,100000.0,inactive
CHEMBL4290453,Cc1ccc2oc(-c3ccccc3)cc2c1,880.0,active
CHEMBL4282579,Brc1ccccc1-c1cc2ccccc2o1,1130.0,intermediate
CHEMBL4280234,Brc1cccc(-c2cc3ccccc3o2)c1,1170.0,intermediate
CHEMBL4290868,Brc1ccc(-c2cc3ccccc3o2)cc1,340.0,active
CHEMBL1643182,c1ccc(-c2cc3ccccc3o2)cc1,100000.0,inactive
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,63410.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,17.0,active
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1000000.0,inactive
CHEMBL4295113,C#CCNc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,3950.0,intermediate
CHEMBL4285331,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cn1,3140.0,intermediate
CHEMBL4286877,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)O)cc3c2=O)cc1C,4520.0,intermediate
CHEMBL4284580,O=C(O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,4660.0,intermediate
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,63400.0,inactive
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,23.0,active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,50.0,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,17.0,active
CHEMBL4283463,CCN(CC)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1,1250.0,intermediate
CHEMBL4282350,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1C,3650.0,intermediate
CHEMBL4293612,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1,2210.0,intermediate
CHEMBL4285749,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,720.0,active
CHEMBL4284235,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1,2370.0,intermediate
CHEMBL4286556,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,630.0,active
CHEMBL4294446,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(C)c(C)c3)cc(=O)c2c1,2540.0,intermediate
CHEMBL4292235,Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,3810.0,intermediate
CHEMBL4285714,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1,2280.0,intermediate
CHEMBL4283450,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,100000.0,inactive
CHEMBL4291296,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,51200.0,inactive
CHEMBL4285779,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,100000.0,inactive
CHEMBL4277548,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,100000.0,inactive
CHEMBL4292477,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,100000.0,inactive
CHEMBL4287970,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,5200.0,intermediate
CHEMBL4280725,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)c(O)cc2o1,37900.0,inactive
CHEMBL4291372,COc1ccc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,100000.0,inactive
CHEMBL4284165,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,100000.0,inactive
CHEMBL4294783,COc1cc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,100000.0,inactive
CHEMBL4287548,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,100000.0,inactive
CHEMBL4294609,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2[nH]1,59900.0,inactive
CHEMBL4282527,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,56400.0,inactive
CHEMBL4290401,COc1cccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c12,71600.0,inactive
CHEMBL4285912,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cccc(O)c2[nH]1,13600.0,inactive
CHEMBL4293801,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,100000.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,17.0,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7500.0,intermediate
CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1000000.0,inactive
CHEMBL4278298,CC(C)(C)c1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,85100.0,inactive
CHEMBL4280244,CC(C)(C)c1cc(C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,89200.0,inactive
CHEMBL4289509,CC(C)(C)c1cc(CCC(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,70400.0,inactive
CHEMBL4278832,CC(C)(C)c1cc(CCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,89100.0,inactive
CHEMBL4287826,CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,46900.0,inactive
CHEMBL4279917,CC(C)(C)c1cc(/C=C/C(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,33500.0,inactive
CHEMBL4291237,CC(C)(C)c1cc(/C=C/C(=O)NCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,11700.0,inactive
CHEMBL4283390,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,8500.0,intermediate
CHEMBL4294635,CC(C)(C)c1cc(C(=O)CNC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,83400.0,inactive
CHEMBL4279488,CC(C)(C)c1cc(C(=O)CNCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,92100.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,8500.0,intermediate
CHEMBL4288282,COc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,6700.0,intermediate
CHEMBL4277644,Cc1ccccc1CN1CCC(CCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,7200.0,intermediate
CHEMBL4284895,Cc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,8900.0,intermediate
CHEMBL4292766,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,7400.0,intermediate
CHEMBL4295126,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O,6500.0,intermediate
CHEMBL4284475,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,11100.0,inactive
CHEMBL4291697,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,12500.0,inactive
CHEMBL4281066,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O,9300.0,intermediate
CHEMBL4293155,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)cc(C(C)(C)C)c1O,9800.0,intermediate
CHEMBL4282558,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(Cl)c3)CC2)cc(C(C)(C)C)c1O,8700.0,intermediate
CHEMBL4281727,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O,13200.0,inactive
CHEMBL4292349,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O,12500.0,inactive
CHEMBL4278260,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,13900.0,inactive
CHEMBL4286287,O=c1[nH]c(SCc2ccccc2)nc2ccccc12,3030.0,intermediate
CHEMBL4277956,O=c1[nH]c(SCc2ccc(F)cc2)nc2ccccc12,566.0,active
CHEMBL1701338,Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12,482.0,active
CHEMBL4293091,O=c1[nH]c(SCc2ccc(Br)cc2)nc2ccccc12,779.0,active
CHEMBL4284822,O=c1[nH]c(SCc2ccc(C(F)(F)F)cc2)nc2ccccc12,700.0,active
CHEMBL1711342,Oc1nc(SCc2cccc(F)c2)nc2ccccc12,2500.0,intermediate
CHEMBL1568688,Oc1nc(SCc2cccc(Cl)c2)nc2ccccc12,230.0,active
CHEMBL4291246,O=c1[nH]c(SCc2cccc(Br)c2)nc2ccccc12,208.0,active
CHEMBL4286754,O=c1[nH]c(SCc2cccc(I)c2)nc2ccccc12,142.0,active
CHEMBL1489749,O=C(CSc1nc(O)c2ccccc2n1)c1ccccc1,31800.0,inactive
CHEMBL4295095,O=c1[nH]c(SCCCc2ccccc2)nc2ccccc12,5990.0,intermediate
CHEMBL1543726,Oc1nc(SCCOc2ccccc2)nc2ccccc12,1240.0,intermediate
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,79.0,active
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,91.0,active
CHEMBL4441173,CS(=O)(=O)c1cc(-c2ccccc2)cc(S(=O)(=O)c2ccc(CN)s2)c1,100000.0,inactive
CHEMBL4564517,Cc1ccc(-c2cc(S(C)(=O)=O)cc(S(=O)(=O)c3ccc(CN)s3)c2)cc1,87000.0,inactive
CHEMBL4434955,Cc1ccc(-c2cc(S(=O)(=O)c3ccc(CN)s3)ccc2S(C)(=O)=O)cc1.Cl,100000.0,inactive
CHEMBL4452583,NS(=O)(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,168.0,active
CHEMBL4532666,NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(F)cc3)o2)cc1,79.0,active
CHEMBL4453327,NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1,48.0,active
CHEMBL4434918,N#Cc1ccc(-c2nnc(-c3ccc(S(N)(=O)=O)cc3)o2)cc1,318.0,active
CHEMBL4439402,NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)c(Cl)c3)o2)cc1,2.7,active
CHEMBL4579322,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(F)cc3)o2)c1,975.0,active
CHEMBL4454381,Cc1ccc(-c2nnc(-c3cccc(S(N)(=O)=O)c3)o2)cc1,571.0,active
CHEMBL4576407,NS(=O)(=O)c1cc(-c2nnc(-c3ccccc3)o2)ccc1Cl,439.0,active
CHEMBL4460034,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(Cl)cc3)o2)c1,210.0,active
CHEMBL4463435,Cc1ccc(-c2nnc(-c3ccccc3)o2)cc1S(N)(=O)=O,767.0,active
CHEMBL4435980,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccccc2)cc1,100000.0,inactive
CHEMBL4437606,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1,100000.0,inactive
CHEMBL4561346,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc1,11700.0,inactive
CHEMBL4562119,N#Cc1ccc(C(=O)NNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,1170.0,intermediate
CHEMBL4535515,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)c(Cl)c2)cc1,10100.0,inactive
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,91.0,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,79.0,active
CHEMBL4462355,N/C(=N\O)c1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,50000.0,inactive
CHEMBL4461182,Nc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,50000.0,inactive
CHEMBL4450806,N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3ccccc3O)c2)c1,50000.0,inactive
CHEMBL4436792,N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1,50000.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,71.0,active
CHEMBL4464419,Cc1nn(Cc2nc(-c3cccc(C4=NCCN4)c3)no2)c(=O)c2ccccc12,23900.0,inactive
CHEMBL4476431,c1cc(C2=NCCN2)cc(-c2noc(-c3cccs3)n2)c1,1060.0,intermediate
CHEMBL4538263,Clc1cccc(-c2nc(-c3cccc(C4=NCCN4)c3)no2)c1,30.0,active
CHEMBL4444732,CC1CN=C(c2ccc(-c3noc(-c4ccc(Cl)c(Cl)c4)n3)cc2)N1,160.0,active
CHEMBL4573007,Cc1nc(-c2ccc(C3=NCCN3)cc2)no1,39700.0,inactive
CHEMBL4447183,Cc1ccc(-c2nc(-c3ccc(C4=NCCN4)cc3)no2)cc1,71.0,active
CHEMBL4476259,c1cc(-c2noc(C3CC3)n2)ccc1C1=NCCN1,4280.0,intermediate
CHEMBL4517523,Br.c1ccc(-n2cc(C3=NCCN3)c(-c3cccs3)n2)cc1,18400.0,inactive
CHEMBL4552404,Br.COc1ccc(C2=NCCN2)cc1Cn1ccnc1C,100000.0,inactive
CHEMBL4465934,Br.CCOc1ccc(-c2n[nH]cc2C2=NCCN2)cc1,100000.0,inactive
CHEMBL4455290,N#Cc1ccc(C2=NCCN2c2ccc(C(F)(F)F)cn2)cc1,41800.0,inactive
CHEMBL4575015,N#Cc1ccc(C2=NCCN2c2cnccn2)cc1,17200.0,inactive
CHEMBL4521623,FC(F)(F)c1cnc2c(c1)Oc1ccccc1C1=NCCN12,100000.0,inactive
CHEMBL4563819,c1ccc2c(c1)Oc1nccnc1N1CCN=C21,100000.0,inactive
CHEMBL4451261,Cn1ncc2c(c1=O)Oc1ccccc1C1=NCCN12,100000.0,inactive
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,91.0,active
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,48.0,active
CHEMBL4513314,N#Cc1cccc(C2=NCCN2)c1,1870.0,intermediate
CHEMBL4443215,Cc1ccc(-c2noc(-c3ccc(C4=NCC(C)N4)cc3)n2)s1,300.0,active
CHEMBL4582038,Clc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1Cl,12.0,active
CHEMBL4559051,Cn1ccnc1SCc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,2280.0,intermediate
CHEMBL4555242,c1ccc(-c2ccc(-c3noc(-c4ccc(C5=NCCN5)cc4)n3)cc2)cc1,47600.0,inactive
CHEMBL4514331,Cc1ccc(Cc2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,3640.0,intermediate
CHEMBL4475172,c1ncn(Cc2ccc(-c3noc(-c4ccc(C5=NCCN5)cc4)n3)cc2)n1,9020.0,intermediate
CHEMBL4463081,COc1cccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)c1,216.0,active
CHEMBL4549955,COc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1OC,756.0,active
CHEMBL4448692,O=c1c2ccccc2cnn1Cc1noc(-c2ccc(C3=NCCN3)cc2)n1,1260.0,intermediate
CHEMBL4527539,Clc1ccccc1-c1noc(-c2ccc(C3=NCCN3)cc2)n1,30.0,active
CHEMBL4459969,Clc1cccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)c1,64.0,active
CHEMBL4530181,c1csc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)c1,890.0,active
CHEMBL4450798,c1ccc(Oc2ccc(-c3noc(-c4ccc(C5=NCCN5)cc4)n3)cc2)cc1,1370.0,intermediate
CHEMBL4448928,CC(C)(C)c1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,411.0,active
CHEMBL4566582,c1ccc(OCc2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,9980.0,intermediate
CHEMBL4446092,CC(C)c1noc(-c2ccc(C3=NCCN3)cc2)n1,230.0,active
CHEMBL4444156,O=c1ccc(-c2ccccc2)nn1Cc1noc(-c2ccc(C3=NCCN3)cc2)n1,608.0,active
CHEMBL4476735,O=C(/C=C/c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1O,21600.0,inactive
CHEMBL4575664,O=C(/C=C/c1ccc(OCCN2CCCCC2)cc1)c1ccc(OCCN2CCCCC2)cc1O,17200.0,inactive
CHEMBL4556096,O=C(/C=C/c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1O,8100.0,intermediate
CHEMBL4451613,CCN(CC)CCOc1ccc(/C=C/C(=O)c2ccc(OCCN(CC)CC)cc2O)cc1,9700.0,intermediate
CHEMBL4538061,O=C(/C=C/c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1O,16800.0,inactive
CHEMBL4461873,O=C(/C=C/c1ccc(OCCCN2CCCCC2)cc1)c1ccc(OCCCN2CCCCC2)cc1O,2100.0,intermediate
CHEMBL4466366,O=C(/C=C/c1ccc(OCCCN2CCCC2)cc1)c1ccc(OCCCN2CCCC2)cc1O,8300.0,intermediate
CHEMBL4540199,CCN(CC)CCCOc1ccc(/C=C/C(=O)c2ccc(OCCCN(CC)CC)cc2O)cc1,1500.0,intermediate
CHEMBL4473461,O=C(/C=C/c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,15400.0,inactive
CHEMBL4456071,O=C(/C=C/c1ccc(OCCCCN2CCCCC2)cc1)c1ccc(OCCCCN2CCCCC2)cc1O,870.0,active
CHEMBL4437622,O=C(/C=C/c1ccc(OCCCCN2CCCC2)cc1)c1ccc(OCCCCN2CCCC2)cc1O,730.0,active
CHEMBL4454906,CCN(CC)CCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCN(CC)CC)cc2O)cc1,660.0,active
CHEMBL4552080,O=C(/C=C/c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,1100.0,intermediate
CHEMBL4474824,O=C(/C=C/c1ccc(OCCCCCCN2CCCCC2)cc1)c1ccc(OCCCCCCN2CCCCC2)cc1O,3400.0,intermediate
CHEMBL4537240,O=C(/C=C/c1ccc(OCCCCCCN2CCCC2)cc1)c1ccc(OCCCCCCN2CCCC2)cc1O,570.0,active
CHEMBL4543178,CCN(CC)CCCCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCCCN(CC)CC)cc2O)cc1,1600.0,intermediate
CHEMBL4476091,O=C(/C=C/c1ccccc1)c1ccc(OCCCCCCN2CCCC2)cc1O,12700.0,inactive
CHEMBL4443141,O=C(/C=C/c1ccc(OCCCCCCN2CCCC2)cc1)c1ccccc1O,18500.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,1350.0,intermediate
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,28.1,active
CHEMBL3884602,CN(C)c1ccc(/C=C/C(=O)c2ccc(OC(=O)N3CCCC3)cc2O)cc1,290.0,active
CHEMBL4455506,CCN(CC)Cc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1O,1210.0,intermediate
CHEMBL4466019,CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,1300.0,intermediate
CHEMBL4583512,COc1cc(/C=C/C(=O)Nc2ccccc2COc2ccc(OC3CCNCC3)cc2)ccc1O.Cl,50000.0,inactive
CHEMBL4467448,Cl.O=C(/C=C/c1ccc(O)cc1)Nc1cccc(OCC2CCNCC2)c1,50000.0,inactive
CHEMBL43185,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1050.0,intermediate
CHEMBL4527953,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Oc1ccccc1,156.0,active
CHEMBL4514572,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)OCc1ccccc1,167.0,active
CHEMBL4516218,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)OCCc1ccccc1,448.0,active
CHEMBL4464272,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)N1CCCCC1,143.0,active
CHEMBL4540338,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)NCc1ccccc1,471.0,active
CHEMBL4514607,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)Oc1ccccc1,215.0,active
CHEMBL4585553,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)OCc1ccccc1,47.4,active
CHEMBL4516380,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)OCCc1ccccc1,99.2,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,38.6,active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,147300.0,inactive
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,23.1,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,2210.0,intermediate
CHEMBL4454548,C#CCNC1CCc2c(SCc3ccc(Cl)cc3)cccc21,180.0,active
CHEMBL4516457,C#CCNC1CCc2c(SCc3ccc(C(C)(C)C)cc3)cccc21,20000.0,inactive
CHEMBL4461644,C#CCNC1CCc2c(OCCc3cc(NC(C)=O)ccc3Cl)cccc21,590.0,active
CHEMBL4453898,C#CCNC1CCc2c(OCCc3cc(NC(=O)C(C)(C)C)ccc3F)cccc21,20000.0,inactive
CHEMBL4563131,C#CCNC1CCc2c(OCCc3cc(NC(=O)c4ccccc4)ccc3Cl)cccc21,20000.0,inactive
CHEMBL4521171,C#CCNC1CCc2c(OCCc3cc(NC(=O)c4cccc(F)c4)ccc3Cl)cccc21,20000.0,inactive
CHEMBL4517651,C#CCNC1CCc2c(OCCc3cc(NC(=O)c4ccc(F)cc4)ccc3Cl)cccc21,5100.0,intermediate
CHEMBL4440515,C#CCNC1CCc2c(OCCc3cc(NC(=O)c4ccc(Cl)cc4)ccc3Cl)cccc21,20000.0,inactive
CHEMBL4590546,C#CCNC1CCc2c(OCCc3cc(NC(=O)CO)ccc3Cl)cccc21,270.0,active
CHEMBL4551190,C#CCNC1CCc2c(OCCc3cc(NC(=O)COC(C)=O)ccc3Cl)cccc21,480.0,active
CHEMBL4538999,C#CCNC1CCc2c(OCCc3cccc4ccccc34)cccc21,1900.0,intermediate
CHEMBL4165326,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,2700.0,intermediate
CHEMBL4177176,C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21,360.0,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,60.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,20300.0,inactive
CHEMBL4471841,C#CCNC1CCc2c(SCc3ccc(F)cc3)cccc21,240.0,active
CHEMBL4451660,C#CCNC1CCc2c(NCc3ccc(C)cc3)cccc21,250.0,active
CHEMBL4448403,C#CCNC1CCc2c(NCc3cccc(C)c3)cccc21,710.0,active
CHEMBL4550936,C#CCNC1CCc2c(NCc3cccc(Br)c3)cccc21,110.0,active
CHEMBL4456080,C#CCNC1CCc2c(NCc3ccc(F)cc3)cccc21,980.0,active
CHEMBL4559265,C#CCNC1CCc2c(NCc3cccc(F)c3)cccc21,1860.0,intermediate
CHEMBL4465044,C#CCNC1CCc2c(NCc3ccccc3)cccc21,20000.0,inactive
CHEMBL4303182,O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/c3ccc(-c4ccccc4)o3)C2=O)ccc1Cl,30590.0,inactive
CHEMBL4457578,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C(=O)O)ccc2n1C/C(F)=C/CN.Cl,30000.0,inactive
CHEMBL4569453,CN(C)S(=O)(=O)c1ccc(OCc2cn(C/C(F)=C/CN)nn2)cc1.Cl,125.89,active
CHEMBL4472333,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2ccccc2n1C/C(F)=C/CN.Cl,31622.78,inactive
CHEMBL4576799,C#CCN1CCC(/C=C/c2ccc(F)cc2)CC1,342.2,active
CHEMBL4575225,C#CCN1CCC(/C=C\c2ccc(F)cc2)CC1,6221.5,intermediate
CHEMBL4534686,C#CCN1CCC(CCc2ccc(F)cc2)CC1,370.1,active
CHEMBL4476198,C#CCN1CCC(/C=C/c2cc(F)c(F)cc2F)CC1,436.2,active
