molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1814066,O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O,active,297.2660000000001,2.4565,3.0,5.0,6.795880017344075
CHEMBL1643120,O=C(Nc1ccccc1)c1coc2ccccc2c1=O,active,265.268,3.045300000000002,1.0,3.0,6.3979400086720375
CHEMBL1814072,O=C(NC1CCCCC1)c1coc2ccccc2c1=O,active,271.31600000000003,2.855500000000001,1.0,3.0,6.031517051446065
CHEMBL1814071,O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O,inactive,310.26500000000004,2.953500000000001,1.0,5.0,4.928854709548917
CHEMBL1814073,CCCNC(=O)c1coc2ccccc2c1=O,inactive,231.25099999999998,1.9327999999999999,1.0,3.0,4.423773862550395
CHEMBL1814055,O=C(Nc1ccc(O)cc1)c1cc(=O)c2ccccc2o1,inactive,281.267,2.7509000000000006,2.0,4.0,4.377785977033705
CHEMBL1823802,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1O,inactive,251.307,1.90314,2.0,4.0,4.7942544590573375
CHEMBL1061,O=C1NC(=O)C(Cc2ccc(O)cc2)S1,inactive,223.25300000000001,1.2863,2.0,4.0,3.6478174818886373
CHEMBL1823815,O=C(/C=C1/SC(=O)NC1=O)Nc1cccc(O)c1,inactive,264.262,1.1975999999999998,3.0,5.0,4.958607314841775
CHEMBL1823810,O=C(O)CCN1C(=O)/C(=C\c2ccccc2)SC1=S,inactive,293.3690000000001,2.3625000000000007,1.0,4.0,3.2187474057515435
CHEMBL1823811,N=C1NC(=O)C(Cc2ccccc2)S1,inactive,206.27,1.3954699999999998,2.0,3.0,4.618884919290149
CHEMBL1823808,COc1cc(/C=C2/SC(=S)NC2=O)c(OC)cc1O,inactive,297.357,1.8981999999999997,2.0,6.0,4.499626285646626
CHEMBL1814645,CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,active,264.375,2.692800000000001,0.0,4.0,6.096910013008056
CHEMBL1814646,CC(=O)c1ccc(CC2SC(=N)NC2=O)cc1,inactive,248.307,1.59807,2.0,4.0,3.510182091698549
CHEMBL1814647,O=C(O)C(Cc1ccc(O)cc1)N1C(=O)CSC1=S,inactive,297.357,1.2482,2.0,5.0,3.5639964643301036
CHEMBL363555,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,active,292.35999999999996,2.0803,1.0,5.0,7.086186147616283
CHEMBL568150,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,inactive,257.274,1.9537,1.0,5.0,4.886056647693163
CHEMBL1222280,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,active,291.3759999999999,1.7476,1.0,5.0,6.709965388637482
CHEMBL1814648,O=C1NC(=O)/C(=N\c2ccc(C(=O)O)cc2)S1,inactive,250.235,1.3978000000000002,2.0,5.0,4.251811972993799
CHEMBL1823814,O=C(/C=C1/SC(=O)NC1=O)Nc1ccccc1,inactive,248.26300000000003,1.4919999999999998,2.0,4.0,4.657577319177793
CHEMBL1823805,CN1C(=O)/C(=C\c2ccccc2)SC1=S,inactive,235.333,2.5176000000000007,0.0,3.0,4.978397283971757
CHEMBL1821748,CN1C(=O)/C(=C\c2ccc(Cl)cc2)SC1=S,inactive,269.77799999999996,3.171000000000001,0.0,3.0,4.437945170343621
CHEMBL1222279,COc1ccccc1/C=C1\SC(=O)N(CCN)C1=O,inactive,278.33299999999997,1.6901999999999997,1.0,5.0,4.568636235841013
CHEMBL342357,O=C1NC(=O)c2cc(OCc3ccccc3)ccc21,active,253.257,2.1492000000000004,1.0,3.0,7.366531544420414
CHEMBL1813519,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21,active,267.284,2.1917,1.0,3.0,7.769551078621726
CHEMBL1813520,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc21,active,281.311,2.581800000000001,1.0,3.0,7.301029995663981
CHEMBL1813521,O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,active,279.295,2.6624000000000008,1.0,3.0,7.337242168318426
CHEMBL1813522,O=C1NC(=O)c2cc(Oc3ccc4ccccc4c3)ccc21,active,289.29,3.5157000000000016,1.0,3.0,7.481486060122112
CHEMBL1813523,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc21,active,332.153,2.9117000000000015,1.0,3.0,8.161150909262744
CHEMBL1813524,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc21,active,346.18,2.954200000000001,1.0,3.0,7.173925197299173
CHEMBL1813525,O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc21,active,318.12600000000003,3.125000000000001,1.0,3.0,7.259637310505756
CHEMBL277294,O=C1NC(=O)c2ccccc21,inactive,147.13299999999998,0.5702,1.0,2.0,3.8728952016351923
CHEMBL1823533,COc1ccc(C2OC(c3ccc(C)cc3)=NN2C(C)=O)cc1,inactive,310.35300000000007,3.242720000000002,0.0,4.0,4.126679398184601
CHEMBL1391898,CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccc(C)cc1,inactive,294.354,3.5425400000000025,0.0,3.0,4.176265011601269
CHEMBL1823539,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)cc1,active,345.74199999999996,3.487300000000002,0.0,5.0,6.914995000923348
CHEMBL1823540,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1,active,335.19000000000005,4.232500000000003,0.0,3.0,6.938133027861437
CHEMBL1823543,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)cc1,active,379.6410000000001,4.341600000000003,0.0,3.0,6.656374805375488
CHEMBL1823549,CC(=O)N1N=C(c2ccccc2)OC1c1ccc(C)cc1,inactive,280.327,3.2341200000000017,0.0,3.0,4.713094647027625
CHEMBL1823530,CC(=O)N1N=C(c2ccncc2)OC1c1ccc(N(C)C)cc1,inactive,310.357,2.3867000000000003,0.0,5.0,4.329568590639394
CHEMBL1823540,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc(Cl)cc1,active,335.19000000000005,4.232500000000003,0.0,3.0,6.938133027861437
CHEMBL1823550,CC(=O)N1N=C(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)cc1,active,335.19000000000005,4.232500000000003,0.0,3.0,6.997229371898806
CHEMBL1823543,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)cc1,active,379.6410000000001,4.341600000000003,0.0,3.0,6.656374805375488
CHEMBL1823552,CC(=O)N1N=C(c2ccc(Br)cc2)O[C@@H]1c1ccc(Cl)cc1,active,379.6410000000001,4.341600000000003,0.0,3.0,7.083335535458603
CHEMBL1823549,CC(=O)N1N=C(c2ccccc2)OC1c1ccc(C)cc1,inactive,280.327,3.2341200000000017,0.0,3.0,4.713094647027625
CHEMBL1830796,CC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O,active,301.523,3.411500000000001,0.0,3.0,6.853871964321762
CHEMBL1830797,CC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,active,345.97400000000005,3.5206000000000017,0.0,3.0,6.698970004336019
CHEMBL1830827,O=C(O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,active,365.16800000000006,4.3770000000000024,1.0,4.0,6.3872161432802645
CHEMBL149463,CC(=O)c1cc2ccccc2oc1=O,inactive,188.18199999999996,1.9956,0.0,3.0,4.840132152907433
CHEMBL1830809,CCOC(=O)c1cc2cc(O)ccc2oc1=O,inactive,234.20699999999997,1.6752999999999998,1.0,5.0,4.997402019280091
CHEMBL1830795,CC(=O)c1cc2cc(Cl)ccc2oc1=O,inactive,222.62699999999995,2.649000000000001,0.0,3.0,4.751536282448968
CHEMBL1411619,COc1ccc2cc(C(C)=O)c(=O)oc2c1,inactive,218.20799999999997,2.0042,0.0,4.0,4.8124792791635365
CHEMBL568385,CCOC(=O)c1cc2ccc(OC)cc2oc1=O,inactive,248.23399999999995,1.9782999999999997,0.0,5.0,4.62967199222049
CHEMBL1830808,CCOC(=O)c1cc2cccc(O)c2oc1=O,inactive,234.20699999999997,1.6753000000000002,1.0,5.0,4.829444941478791
CHEMBL1830801,CCN(CC)c1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1,inactive,321.3760000000001,3.870200000000003,0.0,4.0,4.622693748931801
CHEMBL1830824,O=C(O)c1cc2cc(I)cc(I)c2oc1=O,inactive,441.9460000000001,2.700400000000001,1.0,3.0,4.750068243365805
CHEMBL1830811,CCOC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O,inactive,331.5490000000001,3.385600000000002,0.0,4.0,4.756713853916554
CHEMBL1830800,O=C(c1ccccc1)c1cc2cc(O)ccc2oc1=O,inactive,266.252,2.7296000000000014,1.0,4.0,4.745451922891026
CHEMBL1830810,CCOC(=O)c1cc2cc(OC)ccc2oc1=O,inactive,248.23399999999995,1.9783000000000002,0.0,5.0,4.6649434805609085
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive,272.175,3.327300000000002,0.0,2.0,4.212185432936977
CHEMBL326294,O=C1Nc2ccccc2C1=O,inactive,147.13299999999995,0.8213999999999999,1.0,2.0,4.726998727936262
CHEMBL256699,CCOC(=O)c1cc2ccc(N(CC)CC)cc2oc1=O,inactive,289.331,2.815900000000001,0.0,5.0,4.341797746612985
CHEMBL379350,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,inactive,259.30499999999995,2.841800000000001,0.0,4.0,4.743041847439068
CHEMBL1830799,O=C(c1ccccc1)c1cc2cccc(O)c2oc1=O,inactive,266.252,2.729600000000002,1.0,4.0,4.566870482419515
CHEMBL1830792,CC(=O)c1cc2cccc(O)c2oc1=O,inactive,204.18099999999995,1.7012000000000003,1.0,4.0,4.375408540873152
CHEMBL1830793,CC(=O)c1cc2cc(O)ccc2oc1=O,inactive,204.18099999999995,1.7011999999999998,1.0,4.0,4.1926679607088095
CHEMBL1830834,O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1cc2ccccc2oc1=O,inactive,370.2770000000001,2.3663,2.0,8.0,4.250882337643677
CHEMBL1830814,CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,active,324.33200000000005,3.548700000000002,0.0,5.0,8.154281982033341
CHEMBL1830829,NNC(=O)c1cc2ccccc2oc1=O,active,204.18499999999997,0.39649999999999974,2.0,4.0,8.492144128304169
CHEMBL1830817,CCOC(=O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,active,393.2220000000001,4.855500000000004,0.0,5.0,8.023650020996726
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.707743928643524
CHEMBL1830818,CCOC(=O)c1cc2ccc(OC3CCCCCC3)cc2oc1=O,active,330.38000000000005,4.0713000000000035,0.0,5.0,7.668167955563751
CHEMBL1830815,CCOC(=O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,active,358.77700000000004,4.202100000000003,0.0,5.0,7.213248577854439
CHEMBL1830131,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,active,257.72,3.991900000000002,1.0,1.0,6.274088367704952
CHEMBL1830132,O=C(/C=C/c1ccccc1)Nc1cccc(Br)c1,active,302.17100000000005,4.101000000000002,1.0,1.0,6.349692476868063
CHEMBL1830137,O=C(C/C=C/c1ccccc1)Nc1ccccc1,inactive,237.30200000000002,3.728600000000002,1.0,1.0,4.478861916295964
CHEMBL1830138,Cc1cccc(NC(=O)C/C=C/c2ccccc2)c1,inactive,251.32900000000004,4.037020000000003,1.0,1.0,4.317854923626168
CHEMBL1830139,O=C(C/C=C/c1ccccc1)Nc1cccc(Cl)c1,inactive,271.747,4.382000000000002,1.0,1.0,4.628932137728263
CHEMBL1830140,O=C(C/C=C/c1ccccc1)Nc1cccc(Br)c1,inactive,316.198,4.491100000000002,1.0,1.0,4.510041520575165
CHEMBL1830143,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,active,273.71900000000005,3.6975000000000016,2.0,2.0,7.494850021680094
CHEMBL1830144,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Br)c1,active,318.17,3.8066000000000013,2.0,2.0,7.585026652029182
CHEMBL1830145,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Cl)c2)c1,active,282.73,3.8635800000000025,1.0,2.0,7.045757490560675
CHEMBL1830146,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Br)c2)c1,active,327.181,3.972680000000002,1.0,2.0,7.229147988357855
CHEMBL1830147,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Cl)c2)cc1,active,282.73,3.8635800000000016,1.0,2.0,6.39040559077478
CHEMBL1830148,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Br)c2)cc1,active,327.18100000000004,3.972680000000002,1.0,2.0,6.539102157243452
CHEMBL1835223,COc1ccc2oc(=O)c(-c3cccc(C)c3)cc2c1,active,266.296,3.777020000000003,0.0,3.0,7.768275616671484
CHEMBL1835224,COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,active,266.296,3.777020000000003,0.0,3.0,8.818156412055227
CHEMBL1835225,Cc1ccc(-c2cc3cc(O)ccc3oc2=O)cc1,active,252.269,3.474020000000002,1.0,3.0,7.1732774798310075
CHEMBL1835227,Cc1ccc(-c2cc3cc(OC4CCCC4)ccc3oc2=O)cc1,inactive,320.38800000000003,5.089820000000004,0.0,3.0,4.8395314688809625
CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,active,236.27000000000004,3.7684200000000017,0.0,2.0,6.547064129798821
CHEMBL1835228,Cc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,active,250.297,4.076840000000003,0.0,2.0,9.508638306165727
CHEMBL1835229,Cc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,active,250.29699999999997,4.076840000000003,0.0,2.0,7.823619307756729
CHEMBL572233,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,active,266.296,3.777020000000003,0.0,3.0,7.8843894883257
CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,active,266.29599999999994,3.777020000000003,0.0,3.0,9.096910013008056
CHEMBL1783715,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1,active,296.322,3.7856200000000024,0.0,4.0,8.046723663332696
CHEMBL1835230,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1OC,active,296.32200000000006,3.7856200000000024,0.0,4.0,8.563837352959244
CHEMBL1783716,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC,active,326.34800000000007,3.794220000000003,0.0,5.0,6.794146304535075
CHEMBL1835231,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1Br,active,345.192,4.539520000000002,0.0,3.0,9.130768280269024
CHEMBL1835232,COc1cc(-c2cc3cc(C)ccc3oc2=O)ccc1Br,active,345.192,4.539520000000002,0.0,3.0,8.488116639021126
CHEMBL1835233,COc1cc(OC)c(Br)c(-c2cc3cc(C)ccc3oc2=O)c1,inactive,375.21800000000013,4.5481200000000035,0.0,4.0,4.267365032460805
CHEMBL577099,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,active,252.26900000000003,3.474020000000001,1.0,3.0,6.808018319199671
CHEMBL1835326,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,active,252.26900000000003,3.474020000000001,1.0,3.0,6.187066599458989
CHEMBL1835327,Cc1ccc2oc(=O)c(-c3ccccc3O)cc2c1,active,252.26900000000003,3.474020000000001,1.0,3.0,6.920746377569922
CHEMBL1835328,CC(=O)COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,active,308.333,3.736220000000002,0.0,4.0,6.744630995733559
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.707743928643524
CHEMBL1911928,C#CCN(C)[C@H](CF)Cc1ccccc1,active,205.276,2.1322,0.0,1.0,6.768275616671484
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.069560405233299
CHEMBL1917526,O=C1c2ccccc2C2=NCCc3cccc1c32,inactive,233.26999999999995,2.624500000000001,0.0,2.0,4.0
CHEMBL1651054,COc1cc2c3c(c1)C(=O)c1ccccc1C3=NCC2,inactive,263.296,2.6331000000000007,0.0,3.0,4.0
CHEMBL1917527,COc1cc2c3c(c1O)C(=O)c1ccccc1C3=NCC2,inactive,279.2950000000001,2.3387000000000002,1.0,4.0,4.0
CHEMBL461133,O=C1c2ccccc2-c2nccc3cccc1c23,inactive,231.254,3.446200000000001,0.0,2.0,4.0
CHEMBL1651055,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O,inactive,261.28000000000003,3.4548000000000014,0.0,3.0,4.0
CHEMBL1917528,COc1cc2ccnc3c2c(c1O)C(=O)c1ccccc1-3,inactive,277.279,3.160400000000001,1.0,4.0,4.0
CHEMBL1917529,O=C1c2ccccc2-c2nccc3cc(O)cc1c23,inactive,247.253,3.1518000000000015,1.0,3.0,4.0
CHEMBL1917530,COC1=Cc2ccnc3c2c(cc2ccccc23)C1=O,inactive,261.28000000000003,3.571600000000002,0.0,3.0,4.0
CHEMBL1917531,COc1cc2c3c(c1)C(=O)C1=C(CCCC1)C3=NCC2,inactive,267.3279999999999,3.1073000000000013,0.0,3.0,4.301029995663981
CHEMBL1917532,COc1cc2c3c(c1)C(O)c1ccccc1C3NCC2,inactive,267.32800000000003,2.3254,2.0,3.0,4.301029995663981
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive,272.175,3.327300000000002,0.0,2.0,4.197842246813038
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.769551078621726
CHEMBL1927665,Cn1c(=O)c2c(nc(Sc3ccccc3)n2C)n(C)c1=O,inactive,302.3590000000001,1.1218999999999997,0.0,7.0,4.478861916295964
CHEMBL1927667,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,active,330.41300000000007,1.3054999999999999,0.0,7.0,6.651695136951839
CHEMBL1927668,Cn1c(=O)c2c(nc(SCCOc3ccccc3)n2C)n(C)c1=O,active,346.4120000000001,1.1418,0.0,8.0,6.478861916295964
CHEMBL1927669,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,active,350.8310000000001,1.9163999999999994,0.0,7.0,6.716698771296451
CHEMBL1927670,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,active,395.2820000000001,2.025499999999999,0.0,7.0,6.777283528852417
CHEMBL1461072,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,active,334.3760000000001,1.4020999999999997,0.0,7.0,6.458420756053419
CHEMBL1927673,Cn1c(=O)c2c(nc(SC3CCCCC3)n2C)n(C)c1=O,inactive,308.407,1.3955,0.0,7.0,4.882728704344236
CHEMBL1927674,Cn1c(=O)c2c(nc(SC3CCCC3)n2C)n(C)c1=O,inactive,294.38,1.0053999999999998,0.0,7.0,4.679853713888946
CHEMBL1927677,Cn1c(=O)c2c(nc(NCCc3ccccc3)n2C)n(C)c1=O,inactive,313.36100000000005,0.6252999999999995,1.0,7.0,4.7544873321858505
CHEMBL1927680,Cn1c(=O)c2c(nc(NCCc3ccccn3)n2C)n(C)c1=O,inactive,314.34900000000005,0.020299999999999097,1.0,8.0,4.7121982700697735
CHEMBL1927681,Cn1c(=O)c2c(nc(NCCc3cccc(Cl)c3)n2C)n(C)c1=O,inactive,347.8060000000001,1.2786999999999997,1.0,7.0,4.61261017366127
CHEMBL1927683,CN(CCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,inactive,327.38800000000003,0.6495999999999997,0.0,7.0,4.774690718274137
CHEMBL1934039,Fc1ccc(-c2csc(N/N=C/c3ccccc3)n2)cc1,active,297.35800000000006,4.395200000000003,1.0,4.0,6.102372908709558
CHEMBL1934043,Cc1ccccc1/C=N/Nc1nc(-c2ccc(F)cc2)cs1,active,311.385,4.703620000000003,1.0,4.0,6.721246399047171
CHEMBL1934044,Cc1ccc(/C=N/Nc2nc(-c3ccc(F)cc3)cs2)cc1,inactive,311.385,4.703620000000003,1.0,4.0,4.349304020239389
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive,272.175,3.327300000000002,0.0,2.0,4.212185432936977
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.721246399047171
CHEMBL1917495,COc1ccc(-c2c(O)c3ccccc3oc2=O)cc1,inactive,268.268,3.1742000000000017,1.0,4.0,4.157453163504985
CHEMBL1934673,COc1ccc(-c2c(O)c3cc(C)ccc3oc2=O)cc1,inactive,282.295,3.4826200000000025,1.0,4.0,4.4943074925878
CHEMBL1934676,COc1ccc(-c2c(O)c3cc(C)ccc3oc2=O)cc1Cl,inactive,316.74,4.136020000000002,1.0,4.0,4.369775589247568
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.769551078621726
CHEMBL1938474,C1=CCN(CCc2ccccc2)CC1,inactive,187.28599999999997,2.4910000000000005,0.0,1.0,2.9265016012827383
CHEMBL1938475,Fc1ccc(CCN2CC=CCC2)cc1,inactive,205.276,2.6301000000000014,0.0,1.0,2.278527392449957
CHEMBL1938476,COc1ccc(CCN2CC=CCC2)cc1,inactive,217.31199999999998,2.499600000000001,0.0,2.0,4.017276612331455
CHEMBL1938477,COc1ccc(CCN2CC=CCC2)cc1OC,inactive,247.33799999999997,2.5082000000000004,0.0,3.0,2.8655360084657113
CHEMBL1938478,C1=CCN(CCCc2ccccc2)CC1,inactive,201.313,2.8811000000000018,0.0,1.0,3.090176630349088
CHEMBL1938479,Clc1ccc(CCN2CC=CCC2)c(Cl)c1,inactive,256.176,3.797800000000003,0.0,1.0,4.172630726946175
CHEMBL1938480,O=[N+]([O-])c1ccc(CCN2CC=CCC2)cc1,inactive,232.28299999999996,2.3992000000000004,0.0,3.0,3.5655907924125
CHEMBL1938481,C1=CCN(Cc2ccccc2)CC1,inactive,173.25899999999996,2.4485,0.0,1.0,2.184634802509244
CHEMBL1938482,CC1=CCN(CCc2ccccc2)CC1,inactive,201.313,2.8811000000000018,0.0,1.0,2.9047957668781814
CHEMBL75228,c1ccc(CCN2CCCCC2)cc1,inactive,189.302,2.7150000000000007,0.0,1.0,3.1183300923279385
CHEMBL1938483,Clc1ccc(OCCCN2CC=CCC2)c(Cl)c1,inactive,286.20199999999994,4.024200000000004,0.0,2.0,4.1778319206319825
CHEMBL323988,O=c1ccoc2ccc(OCc3ccccc3)cc12,active,252.269,3.3720000000000026,0.0,3.0,7.275724130399211
CHEMBL1945150,O=c1ccoc2ccc(OCCc3ccccc3)cc12,active,266.296,3.414500000000002,0.0,3.0,7.6777807052660805
CHEMBL1945151,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,active,280.323,3.8046000000000024,0.0,3.0,7.2441251443275085
CHEMBL1945152,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,active,286.714,4.025400000000002,0.0,3.0,8.443697499232712
CHEMBL1945153,O=c1ccoc2ccc(OCc3ccc(Cl)cc3)cc12,active,286.714,4.025400000000003,0.0,3.0,8.698970004336019
CHEMBL1945154,O=c1ccoc2ccc(OCc3cccc(Br)c3)cc12,active,331.165,4.134500000000003,0.0,3.0,8.698970004336019
CHEMBL1945155,O=c1ccoc2ccc(OCc3ccc(Br)cc3)cc12,active,331.165,4.134500000000003,0.0,3.0,8.481486060122112
CHEMBL1945156,O=c1ccoc2ccc(OCc3cccc(F)c3)cc12,active,270.259,3.5111000000000026,0.0,3.0,7.886056647693163
CHEMBL1945157,O=c1ccoc2ccc(OCc3ccc(F)cc3)cc12,active,270.259,3.5111000000000017,0.0,3.0,8.075720713938118
CHEMBL1945158,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,active,266.296,3.6804200000000025,0.0,3.0,7.721246399047171
CHEMBL1945159,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,active,266.296,3.6804200000000025,0.0,3.0,8.221848749616356
CHEMBL1945160,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,active,277.279,3.243680000000002,0.0,4.0,7.119186407719209
CHEMBL1945271,N#Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,active,277.279,3.2436800000000012,0.0,4.0,7.657577319177793
CHEMBL1945272,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,active,320.266,4.390800000000002,0.0,3.0,8.698970004336019
CHEMBL1945273,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,active,345.192,4.177000000000003,0.0,3.0,7.568636235841013
CHEMBL1946643,O=C1NC(=O)/C(=C\c2ccc(Br)cc2)S1,active,284.13399999999996,2.7730000000000006,1.0,3.0,6.642065152999546
CHEMBL1946644,CCOC1CC(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,active,311.34100000000007,3.5718000000000023,0.0,5.0,6.035740369803151
CHEMBL3145271,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=N/NC(=O)c1cccnc1,inactive,321.34,1.63292,2.0,5.0,4.875495775165717
CHEMBL1946826,CN(C)c1ccc(/C=C2\Oc3ccccc3C2=O)cc1,active,265.31199999999995,3.368800000000002,0.0,3.0,7.00436480540245
CHEMBL596254,O=C1/C(=C/c2ccc(Cl)cc2)Oc2ccccc21,active,256.68800000000005,3.9562000000000026,0.0,2.0,6.515700160653214
CHEMBL1946828,CN(C)c1ccc(/C=C2\Oc3cc(O)ccc3C2=O)cc1,active,281.311,3.0744000000000016,1.0,4.0,6.616184634019569
CHEMBL1172318,O=C1/C(=C/c2ccccc2O)Oc2cc(O)ccc21,inactive,254.24099999999999,2.7140000000000004,2.0,4.0,4.937418015771837
CHEMBL1950701,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(F)c1,inactive,383.4670000000001,5.022520000000004,2.0,5.0,4.966576244513051
CHEMBL537732,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)cc1,inactive,383.4670000000001,5.022520000000004,2.0,5.0,4.476253533188435
CHEMBL1950703,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)cc1F,inactive,401.4570000000001,5.161620000000004,2.0,5.0,4.931814138253838
CHEMBL1950704,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(C(F)(F)F)cc1,active,433.4740000000001,5.902220000000005,2.0,5.0,6.823908740944319
CHEMBL534756,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,active,434.3670000000002,6.1902200000000045,2.0,5.0,6.259637310505756
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,inactive,259.35299999999995,2.782700000000001,2.0,4.0,4.024568191490737
CHEMBL2023193,C#CCN[C@H]1c2ccccc2C[C@@H]1[18F],active,188.23593799999995,1.8447,1.0,1.0,7.568636235841013
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,active,171.243,1.8967,1.0,1.0,7.337242168318426
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.886056647693163
CHEMBL2029527,NC/C=C(/F)COc1ccccc1,active,181.21000000000004,1.8775,1.0,2.0,6.7447274948966935
CHEMBL2029531,COc1ccc(OC/C(F)=C\CN)cc1,active,211.236,1.8860999999999999,1.0,3.0,6.508638306165727
